Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,Product Name
7142,CA-2017-128783,9/7/17,9/7/17,Same Day,TG-21640,Trudy Glocke,Consumer,United States,Saint Charles,Missouri,63301,Central,FUR-FU-10003623,Furniture,Furnishings,135.3,5,0,37.884,"DataProducts Ampli Magnifier Task Lamp, Black,"
7143,CA-2014-122217,11/24/14,11/29/14,Standard Class,HP-14815,Harold Pawlan,Home Office,United States,Virginia Beach,Virginia,23464,South,FUR-FU-10002045,Furniture,Furnishings,111.15,5,0,48.906,"Executive Impressions 14"""
7144,US-2017-141558,3/11/17,3/16/17,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002555,Technology,Phones,776.85,5,0.4,-181.265,Nortel Meridian M5316 Digital phone
7145,US-2017-141558,3/11/17,3/16/17,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002794,Office Supplies,Binders,12.294,1,0.7,-8.6058,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets"
7146,US-2017-141558,3/11/17,3/16/17,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-TA-10004086,Furniture,Tables,154.764,3,0.4,-46.4292,KI Adjustable-Height Table
7147,US-2017-141558,3/11/17,3/16/17,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10004946,Office Supplies,Storage,43.28,1,0.2,3.246,Desktop 3-Pocket Hot File
7148,CA-2016-139941,6/12/16,6/17/16,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-PA-10000241,Office Supplies,Paper,92.94,3,0,41.823,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
7149,CA-2016-139941,6/12/16,6/17/16,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,East,OFF-AP-10004036,Office Supplies,Appliances,52.56,3,0,18.396,Bionaire 99.97% HEPA Air Cleaner
7150,CA-2015-166583,6/26/15,6/30/15,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Houston,Texas,77070,Central,TEC-PH-10001578,Technology,Phones,971.88,3,0.2,109.3365,Polycom SoundStation2 EX Conferencephone
7151,CA-2017-100412,12/22/17,12/26/17,Standard Class,SR-20425,Sharelle Roach,Home Office,United States,Tuscaloosa,Alabama,35401,South,FUR-CH-10002647,Furniture,Chairs,141.96,2,0,35.49,"Situations Contoured Folding Chairs, 4/Set"
7152,CA-2017-142909,12/22/17,12/25/17,Second Class,AG-10330,Alex Grayson,Consumer,United States,Mesa,Arizona,85204,West,FUR-TA-10003008,Furniture,Tables,182.55,2,0.5,-135.087,"Lesro Round Back Collection Coffee Table, End Table"
7153,CA-2014-137911,10/9/14,10/15/14,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004071,Office Supplies,Paper,88.768,2,0.2,31.0688,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box"
7154,CA-2015-106208,12/10/15,12/15/15,Standard Class,JW-16075,Julia West,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10004980,Office Supplies,Appliances,53.088,7,0.8,-108.8304,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room
7155,US-2015-136749,12/25/15,12/27/15,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,FUR-FU-10000747,Furniture,Furnishings,275.88,6,0,46.8996,Tenex B1-RE Series Chair Mats for Low Pile Carpets
7156,US-2015-136749,12/25/15,12/27/15,Second Class,LH-16900,Lena Hernandez,Consumer,United States,Columbus,Georgia,31907,South,OFF-BI-10004492,Office Supplies,Binders,157.9,5,0,74.213,Tuf-Vin Binders
7157,CA-2017-126718,4/29/17,5/4/17,Standard Class,KT-16480,Kean Thornton,Consumer,United States,Orange,New Jersey,7050,East,OFF-LA-10004055,Office Supplies,Labels,4.91,1,0,2.4059,Color-Coded Legal Exhibit Labels
7158,CA-2016-131380,3/28/16,3/31/16,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10002485,Office Supplies,Storage,87.92,4,0,0.8792,Rogers Deluxe File Chest
7159,CA-2016-131380,3/28/16,3/31/16,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,5.98,1,0,2.9302,Xerox 1983
7160,CA-2015-145835,5/13/15,5/18/15,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,TEC-PH-10004447,Technology,Phones,222.384,2,0.2,16.6788,Toshiba IPT2010-SD IPTelephone
7161,CA-2015-145835,5/13/15,5/18/15,Second Class,BF-11170,Ben Ferrer,Home Office,United States,Chicago,Illinois,60623,Central,OFF-FA-10002280,Office Supplies,Fasteners,16,4,0.2,5.6,Advantus Plastic Paper Clips
7162,CA-2014-138709,7/4/14,7/9/14,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-PA-10004734,Office Supplies,Paper,21.84,3,0,10.92,Southworth Structures Collection
7163,CA-2014-138709,7/4/14,7/9/14,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Richmond,Virginia,23223,South,OFF-BI-10000145,Office Supplies,Binders,15.6,5,0,7.644,Zipper Ring Binder Pockets
7164,CA-2014-122070,4/22/14,4/24/14,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,OFF-EN-10004773,Office Supplies,Envelopes,247.84,8,0,121.4416,Staple envelope
7165,CA-2014-122070,4/22/14,4/24/14,Second Class,AH-10030,Aaron Hawkins,Corporate,United States,Troy,New York,12180,East,OFF-BI-10004970,Office Supplies,Binders,9.912,3,0.2,3.3453,"ACCOHIDE 3-Ring Binder, Blue, 1"""
7166,CA-2016-158610,9/19/16,9/22/16,First Class,CK-12595,Clytie Kelty,Consumer,United States,Providence,Rhode Island,2908,East,OFF-ST-10000604,Office Supplies,Storage,69.52,2,0,17.38,Home/Office Personal File Carts
7167,CA-2014-117464,7/22/14,7/24/14,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10003190,Office Supplies,Art,11.52,4,0,3.2256,Newell 32
7168,CA-2014-117464,7/22/14,7/24/14,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10000155,Furniture,Chairs,717.72,3,0.2,71.772,Global Comet Stacking Armless Chair
7169,CA-2014-117464,7/22/14,7/24/14,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,OFF-ST-10003058,Office Supplies,Storage,236.5,10,0,68.585,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays
7170,CA-2014-117464,7/22/14,7/24/14,Second Class,NP-18325,Naresj Patel,Consumer,United States,San Francisco,California,94122,West,FUR-TA-10004767,Furniture,Tables,170.352,3,0.2,19.1646,Safco Drafting Table
7171,US-2017-168613,10/8/17,10/14/17,Standard Class,GM-14440,Gary McGarr,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002372,Furniture,Chairs,145.764,2,0.1,3.2392,Office Star - Ergonomically Designed Knee Chair
7172,CA-2017-125381,4/25/17,4/27/17,Second Class,SG-20605,Speros Goranitis,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000158,Technology,Accessories,107.97,3,0,22.6737,Sony 64GB Class 10 Micro SDHC R40 Memory Card
7173,US-2017-141677,3/26/17,3/30/17,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-AC-10000158,Technology,Accessories,143.96,5,0.2,1.7995,Sony 64GB Class 10 Micro SDHC R40 Memory Card
7174,US-2017-141677,3/26/17,3/30/17,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,TEC-CO-10002313,Technology,Copiers,2399.96,5,0.2,569.9905,Canon PC1080F Personal Copier
7175,US-2017-141677,3/26/17,3/30/17,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002581,Office Supplies,Paper,74.352,3,0.2,23.235,Xerox 1951
7176,US-2017-141677,3/26/17,3/30/17,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-AP-10001205,Office Supplies,Appliances,87.168,8,0.8,-226.6368,Belkin 5 Outlet SurgeMaster Power Centers
7177,US-2017-141677,3/26/17,3/30/17,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Houston,Texas,77070,Central,OFF-ST-10000344,Office Supplies,Storage,32.232,3,0.2,2.4174,"Neat Ideas Personal Hanging Folder Files, Black"
7178,CA-2017-133067,5/4/17,5/10/17,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10002897,Office Supplies,Binders,2.202,2,0.7,-1.5414,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2"""
7179,CA-2017-133067,5/4/17,5/10/17,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003694,Office Supplies,Binders,9.396,3,0.7,-7.5168,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack"
7180,US-2016-144351,11/14/16,11/18/16,Standard Class,RC-19960,Ryan Crowe,Consumer,United States,Baltimore,Maryland,21215,East,TEC-PH-10001644,Technology,Phones,89.97,3,0,25.1916,"BlueLounge Milo Smartphone Stand, White/Metallic"
7181,CA-2014-106054,1/6/14,1/7/14,First Class,JO-15145,Jack O'Briant,Corporate,United States,Athens,Georgia,30605,South,OFF-AR-10002399,Office Supplies,Art,12.78,3,0,5.2398,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush"
7182,CA-2016-138667,12/27/16,12/30/16,Second Class,MW-18220,Mitch Webber,Consumer,United States,Lancaster,Ohio,43130,East,TEC-AC-10003063,Technology,Accessories,40,2,0.2,0.5,Micro Innovations USB RF Wireless Keyboard with Mouse
7183,CA-2017-150609,4/30/17,5/4/17,Standard Class,NZ-18565,Nick Zandusky,Home Office,United States,Los Angeles,California,90032,West,OFF-BI-10002071,Office Supplies,Binders,23.24,5,0.2,7.553,Fellowes Black Plastic Comb Bindings
7184,CA-2017-128853,4/21/17,4/23/17,First Class,JM-15250,Janet Martin,Consumer,United States,Baltimore,Maryland,21215,East,FUR-CH-10004218,Furniture,Chairs,908.82,9,0,227.205,"Global Fabric Manager's Chair, Dark Gray"
7185,CA-2017-133102,8/17/17,8/24/17,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-SU-10000432,Office Supplies,Supplies,5.552,2,0.2,-1.041,Acco Side-Punched Conventional Columnar Pads
7186,CA-2017-133102,8/17/17,8/24/17,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-AR-10003183,Office Supplies,Art,8.016,3,0.2,1.002,Avery Fluorescent Highlighter Four-Color Set
7187,CA-2017-133102,8/17/17,8/24/17,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-CH-10002017,Furniture,Chairs,74.592,4,0.3,-2.1312,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
7188,CA-2017-133102,8/17/17,8/24/17,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,FUR-FU-10003247,Furniture,Furnishings,16.784,2,0.6,-22.2388,36X48 HARDFLOOR CHAIRMAT
7189,CA-2017-133102,8/17/17,8/24/17,Standard Class,ED-13885,Emily Ducich,Home Office,United States,Houston,Texas,77095,Central,OFF-AP-10001563,Office Supplies,Appliances,38.864,4,0.8,-99.1032,Belkin Premiere Surge Master II 8-outlet surge protector
7190,CA-2016-164399,11/12/16,11/15/16,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,TEC-PH-10004908,Technology,Phones,203.976,3,0.2,25.497,Panasonic KX TS3282W Corded phone
7191,CA-2016-164399,11/12/16,11/15/16,First Class,DW-13480,Dianna Wilson,Home Office,United States,San Diego,California,92024,West,FUR-TA-10003392,Furniture,Tables,674.352,3,0.2,-8.4294,Global Adaptabilities Conference Tables
7192,CA-2016-116918,10/1/16,10/6/16,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-BI-10004140,Office Supplies,Binders,5.388,4,0.7,-4.49,Avery Non-Stick Binders
7193,CA-2016-116918,10/1/16,10/6/16,Second Class,JK-15205,Jamie Kunitz,Consumer,United States,Hialeah,Florida,33012,South,OFF-AR-10003631,Office Supplies,Art,30.976,8,0.2,5.0336,Staples in misc. colors
7194,CA-2016-110492,2/12/16,2/14/16,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,OFF-ST-10003716,Office Supplies,Storage,1350.12,6,0,175.5156,Tennsco Double-Tier Lockers
7195,CA-2016-110492,2/12/16,2/14/16,First Class,JS-15880,John Stevenson,Consumer,United States,Atlanta,Georgia,30318,South,OFF-BI-10003274,Office Supplies,Binders,15.92,4,0,7.4824,"Avery Durable Slant Ring Binders, No Labels"
7196,CA-2016-147683,11/13/16,11/17/16,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004848,Furniture,Furnishings,19.54,2,0,7.2298,DAX Solid Wood Frames
7197,CA-2014-116785,4/26/14,4/30/14,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,OFF-AR-10003504,Office Supplies,Art,21.4,5,0,6.206,Newell 347
7198,CA-2014-116785,4/26/14,4/30/14,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000305,Office Supplies,Labels,12.6,2,0,5.796,Avery 495
7199,US-2015-156797,8/11/15,8/15/15,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001427,Office Supplies,Art,11.96,2,0,3.1096,Newell 330
7200,US-2015-156797,8/11/15,8/15/15,Standard Class,PO-19180,Philisse Overcash,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004614,Technology,Phones,138,2,0,34.5,AT&T 841000 Phone
7201,CA-2016-104276,11/27/16,12/3/16,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,TEC-PH-10001944,Technology,Phones,116.76,1,0.2,14.595,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
7202,CA-2016-104276,11/27/16,12/3/16,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,Fort Lauderdale,Florida,33311,South,FUR-TA-10001039,Furniture,Tables,331.023,7,0.45,-114.3534,KI Adjustable-Height Table
7203,CA-2016-120369,10/28/16,10/28/16,Same Day,VB-21745,Victoria Brennan,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10003806,Furniture,Furnishings,756.8,5,0,75.68,"Tenex Chairmat w/ Average Lip, 45"" x 53"""
7204,CA-2014-118276,12/29/14,1/2/15,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Saint Charles,Illinois,60174,Central,FUR-FU-10002111,Furniture,Furnishings,8.736,3,0.6,-4.8048,"Master Caster Door Stop, Large Brown"
7205,CA-2015-136658,9/10/15,9/17/15,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,New York City,New York,10024,East,OFF-AR-10000817,Office Supplies,Art,6.08,2,0,2.0672,Manco Dry-Lighter Erasable Highlighter
7206,CA-2017-137414,10/2/17,10/6/17,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10001424,Furniture,Furnishings,17.46,2,0,5.9364,Dax Clear Box Frame
7207,CA-2017-137414,10/2/17,10/6/17,Standard Class,CM-12115,Chad McGuire,Consumer,United States,San Francisco,California,94109,West,TEC-MA-10002930,Technology,Machines,369.16,11,0.2,32.3015,Ricoh - Ink Collector Unit for GX3000 Series Printers
7208,CA-2016-143476,9/11/16,9/13/16,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-AR-10003759,Office Supplies,Art,2.912,2,0.2,0.91,"Crayola Anti Dust Chalk, 12/Pack"
7209,CA-2016-143476,9/11/16,9/13/16,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001837,Office Supplies,Paper,20.736,4,0.2,7.2576,Xerox 1976
7210,CA-2016-143476,9/11/16,9/13/16,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001667,Office Supplies,Paper,9.568,2,0.2,2.99,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)
7211,US-2016-119046,6/2/16,6/6/16,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,30.18,3,0,13.8828,Riverleaf Stik-Withit Designer Note Cubes
7212,US-2016-119046,6/2/16,6/6/16,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,51.648,12,0.2,18.7224,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11"""
7213,US-2016-119046,6/2/16,6/6/16,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,11.232,3,0.2,3.9312,Acco Translucent Poly Ring Binders
7214,CA-2017-154949,10/15/17,10/19/17,Standard Class,MC-17275,Marc Crier,Consumer,United States,Camarillo,California,93010,West,OFF-LA-10002034,Office Supplies,Labels,14.73,3,0,7.2177,Avery 478
7215,CA-2015-103072,9/27/15,9/30/15,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-AR-10000127,Office Supplies,Art,16.4,5,0,4.756,Newell 321
7216,CA-2015-103072,9/27/15,9/30/15,Second Class,HW-14935,Helen Wasserman,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10003172,Office Supplies,Paper,25.92,4,0,12.4416,Xerox 1996
7217,CA-2015-150770,5/3/15,5/6/15,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-AR-10001246,Office Supplies,Art,8.82,3,0,2.5578,Newell 317
7218,CA-2015-150770,5/3/15,5/6/15,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10002026,Office Supplies,Binders,62.496,2,0.2,21.8736,Ibico Recycled Linen-Style Covers
7219,CA-2015-150770,5/3/15,5/6/15,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,TEC-AC-10000844,Technology,Accessories,339.96,4,0,122.3856,LogitechGaming G510s - Keyboard
7220,CA-2015-150770,5/3/15,5/6/15,First Class,LC-16870,Lena Cacioppo,Consumer,United States,San Francisco,California,94109,West,OFF-BI-10001575,Office Supplies,Binders,49.568,2,0.2,17.3488,GBC Linen Binding Covers
7221,CA-2017-154760,1/9/17,1/13/17,Standard Class,BP-11290,Beth Paige,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10004632,Office Supplies,Binders,274.491,3,0.7,-228.7425,Ibico Hi-Tech Manual Binding System
7222,US-2017-104437,1/27/17,1/31/17,Standard Class,TG-21310,Toby Gnade,Consumer,United States,New York City,New York,10035,East,TEC-PH-10000193,Technology,Phones,137.94,3,0,35.8644,Jensen SMPS-640 -speaker phone
7223,CA-2017-113075,9/2/17,9/6/17,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Chicago,Illinois,60623,Central,TEC-AC-10003441,Technology,Accessories,40.68,3,0.2,-7.119,Kingston Digital DataTraveler 32GB USB 2.0
7224,CA-2016-109953,7/14/16,7/18/16,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10004093,Technology,Phones,110.376,3,0.2,12.4173,Panasonic Kx-TS550
7225,CA-2016-109953,7/14/16,7/18/16,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10002998,Office Supplies,Appliances,151.62,7,0,50.0346,Holmes 99% HEPA Air Purifier
7226,CA-2016-109953,7/14/16,7/18/16,Standard Class,RB-19360,Raymond Buch,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10000073,Furniture,Furnishings,30.8,4,0,10.164,Deflect-O Glasstique Clear Desk Accessories
7227,CA-2017-127397,2/24/17,2/28/17,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,123.92,5,0.2,38.725,Xerox 1988
7228,CA-2017-127397,2/24/17,2/28/17,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,1319.8,5,0.2,214.4675,Plantronics CS510 - Over-the-Head monaural Wireless Headset System
7229,CA-2014-157546,7/20/14,7/22/14,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10002498,Office Supplies,Binders,89.712,6,0.2,30.2778,Clear Mylar Reinforcing Strips
7230,CA-2014-157546,7/20/14,7/22/14,First Class,RD-19720,Roger Demir,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10004569,Office Supplies,Paper,22.83,3,0,10.7301,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page"
7231,CA-2017-153843,3/13/17,3/15/17,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10002353,Office Supplies,Binders,30.88,2,0,15.44,GBC VeloBind Cover Sets
7232,CA-2017-153843,3/13/17,3/15/17,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-AP-10001564,Office Supplies,Appliances,465.16,2,0,120.9416,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup
7233,CA-2017-153843,3/13/17,3/15/17,First Class,SC-20380,Shahid Collister,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-PA-10003673,Office Supplies,Paper,27.12,4,0,12.4752,Strathmore Photo Mount Cards
7234,CA-2016-137337,3/8/16,3/12/16,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,FUR-FU-10003347,Furniture,Furnishings,113.6,8,0,44.304,Coloredge Poster Frame
7235,CA-2016-137337,3/8/16,3/12/16,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-PA-10001934,Office Supplies,Paper,12.96,2,0,6.3504,Xerox 1993
7236,CA-2016-137337,3/8/16,3/12/16,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,New York City,New York,10011,East,OFF-BI-10000632,Office Supplies,Binders,69.456,2,0.2,22.5732,Satellite Sectional Post Binders
7237,CA-2014-138737,12/7/14,12/10/14,First Class,FP-14320,Frank Preis,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10003190,Office Supplies,Art,8.64,3,0,2.4192,Newell 32
7238,CA-2016-164924,7/10/16,7/10/16,Same Day,EA-14035,Erin Ashbrook,Corporate,United States,Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,341.991,3,0.7,-319.1916,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner"
7239,CA-2016-101651,12/24/16,12/30/16,Standard Class,SC-20305,Sean Christensen,Consumer,United States,San Jose,California,95123,West,FUR-FU-10000771,Furniture,Furnishings,43.96,7,0,18.4632,"Eldon 200 Class Desk Accessories, Smoke"
7240,CA-2016-101651,12/24/16,12/30/16,Standard Class,SC-20305,Sean Christensen,Consumer,United States,San Jose,California,95123,West,OFF-EN-10001990,Office Supplies,Envelopes,39.76,7,0,18.6872,Staple envelope
7241,CA-2017-136651,4/23/17,4/25/17,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10002445,Furniture,Furnishings,66.36,7,0,26.544,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
7242,CA-2017-136651,4/23/17,4/25/17,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,OFF-BI-10003638,Office Supplies,Binders,92.88,6,0.2,30.186,GBC Durable Plastic Covers
7243,CA-2017-136651,4/23/17,4/25/17,Second Class,JF-15355,Jay Fein,Consumer,United States,Pasadena,California,91104,West,FUR-FU-10004864,Furniture,Furnishings,24.14,2,0,7.9662,Eldon 500 Class Desk Accessories
7244,CA-2017-118892,8/17/17,8/22/17,Second Class,TP-21415,Tom Prescott,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10002024,Furniture,Chairs,4416.174,9,0.3,-630.882,HON 5400 Series Task Chairs for Big and Tall
7245,US-2017-151127,5/22/17,5/25/17,First Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10002445,Office Supplies,Art,49.56,7,0,18.8328,SANFORD Major Accent Highlighters
7246,CA-2017-145807,2/9/17,2/13/17,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Los Angeles,California,90032,West,OFF-ST-10001370,Office Supplies,Storage,354.9,5,0,17.745,Sensible Storage WireTech Storage Systems
7247,US-2014-127978,3/3/14,3/8/14,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-LA-10000305,Office Supplies,Labels,15.12,3,0.2,4.914,Avery 495
7248,US-2014-127978,3/3/14,3/8/14,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,FUR-BO-10001972,Furniture,Bookcases,302.45,5,0.5,-199.617,O'Sullivan 4-Shelf Bookcase in Odessa Pine
7249,US-2014-127978,3/3/14,3/8/14,Standard Class,JS-15595,Jill Stevenson,Corporate,United States,Columbus,Ohio,43229,East,OFF-ST-10002486,Office Supplies,Storage,44.672,8,0.2,-10.0512,Eldon Shelf Savers Cubes and Bins
7250,CA-2015-158491,6/4/15,6/9/15,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10001874,Technology,Accessories,119.98,2,0,35.994,Logitech Wireless Anywhere Mouse MX for PC and Mac
7251,CA-2015-158491,6/4/15,6/9/15,Second Class,BP-11155,Becky Pak,Consumer,United States,Los Angeles,California,90008,West,TEC-AC-10003870,Technology,Accessories,989.97,3,0,395.988,LogitechZ-906 Speaker sys - home theater - 5.1-CH
7252,CA-2016-116764,8/27/16,9/2/16,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Hollywood,Florida,33021,South,OFF-LA-10002473,Office Supplies,Labels,9.216,4,0.2,3.3408,Avery 484
7253,CA-2016-152457,9/12/16,9/18/16,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Roseville,Michigan,48066,Central,OFF-PA-10003790,Office Supplies,Paper,68.52,3,0,31.5192,Xerox 1991
7254,CA-2016-152730,5/30/16,6/4/16,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,364.74,3,0,109.422,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection"
7255,CA-2016-152730,5/30/16,6/4/16,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,47.4,5,0,21.33,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
